kingdom,phylum,subphylum,class,superorder,order,suborder,family,genus,scientific,lat,long,dep,group,size
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,77.7025,130.0420,0,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,77.7033,130.0417,510,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,77.7033,130.0417,510,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,78.3261,135.3830,0,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,78.3261,135.3830,0,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,78.3267,135.3833,213,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,78.3267,135.3833,213,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,78.3267,135.3833,213,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,79.1480,146.3550,0,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,79.1483,146.3550,100,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,79.1483,146.3550,100,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,79.1483,146.3550,100,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,79.4943,148.2180,0,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,79.4943,148.2180,0,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,79.4950,148.2183,231,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Leptanthuridae,Calathura,Calathura brachiata,79.4950,148.2183,231,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Bopyridae,Cancricepon,Cancricepon multituberosum,16.7500,112.2500,,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Bopyridae,Cancricepon,Cancricepon xanthi,13.7500,120.1700,5,iso,3
Animalia,Annelida,,Polychaeta,,,,Capitellidae,Capitella,Capitella capitata,11.4000,162.3830,,pol,3
Animalia,Annelida,,Polychaeta,,,,Capitellidae,Capitella,Capitella capitata,36.4500,126.0900,,pol,3
Animalia,Annelida,,Polychaeta,,,,Capitellidae,Capitella,Capitella capitata,36.4500,126.1000,,pol,3
Animalia,Annelida,,Polychaeta,,,,Capitellidae,Capitella,Capitella capitata,36.4500,126.2800,,pol,3
Animalia,Annelida,,Polychaeta,,,,Capitellidae,Capitella,Capitella capitata,36.6400,126.2100,,pol,3
Animalia,Annelida,,Polychaeta,,,,Capitellidae,Capitella,Capitella capitata,36.9100,125.8900,,pol,3
Animalia,Annelida,,Polychaeta,,,,Capitellidae,Capitella,Capitella minima,87.5308,144.2700,1073,pol,3
Animalia,Annelida,,Polychaeta,,,,Capitellidae,Capitella,Capitella minima,87.5308,144.2700,1073,pol,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Janiridae,Carpias,Carpias deodatus,2.5000,103.8333,1.5,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Janiridae,Carpias,Carpias stylodactylus,2.5000,103.8333,1.5,iso,x
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Nereididae,Ceratocephale,Ceratocephale wakasaensis,35.7167,135.9170,76,pol,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Nereididae,Ceratocephale,Ceratocephale wakasaensis,35.7833,135.9170,89,pol,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Nereididae,Ceratocephale,Ceratocephale wakasaensis,35.9500,135.9500,84,pol,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Nereididae,Ceratocephale,Ceratocephale wakasaensis,36.2500,136.0330,86,pol,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Nereididae,Ceratonereis,Ceratonereis japonica,26.1895,127.2814,,pol,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Nereididae,Ceratonereis,Ceratonereis japonica,28.1440,129.3110,,pol,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Nereididae,Ceratonereis,Ceratonereis mirabilis,11.4000,162.3830,,pol,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Cymothoidae,Ceratothoa,Ceratothoa angulata,18.8800,121.8300,5,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Cymothoidae,Ceratothoa,Ceratothoa oxyrrhynchaena,34.0500,136.2000,,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Cymothoidae,Ceratothoa,Ceratothoa trigonocephala,33.7000,135.3667,,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Cymothoidae,Ceratothoa,Ceratothoa trigonocephala,35.0830,129.0330,,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Valvifera,Antarcturidae,Chaetarcturus,Chaetarcturus pacificus,46.6043,151.5943,2278,iso,x
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Valvifera,Antarcturidae,Chaetarcturus,Chaetarcturus pacificus,46.6062,151.5808,2330,iso,x
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Chaetopterus,Chaetopterus japonicus,35.0478,138.8856,,pol,x
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Chaetopterus,Chaetopterus qiani,22.3437,114.2830,0,pol,3
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Chaetopterus,Chaetopterus variopedatus,13.5125,120.9171,15.24,pol,3
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Chaetopterus,Chaetopterus variopedatus,13.5137,120.9404,9.905,pol,3
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Chaetopterus,Chaetopterus variopedatus,13.5230,120.9473,15.24,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.1000,126.0600,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.5500,126.1900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.5500,126.3600,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.5500,126.4200,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.7000,126.1900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.7800,126.4600,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.8400,125.9700,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.9100,126.3500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.9100,126.4800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.9200,126.3500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.9900,126.0500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,35.9900,126.5800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.0400,125.1200,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.1000,126.3500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.1000,126.3500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.1000,126.5100,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.2000,126.0800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.2500,125.1100,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.2500,126.4800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.3600,125.9800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.3700,125.1000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.4500,126.1000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.5800,126.0100,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,36.9800,126.1400,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.0000,126.4000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.0000,126.7000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.1000,126.2000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.1000,126.2000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.1000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.1000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.1000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.1000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.3000,126.4000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.3000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.3000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.4000,126.2000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.4000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,37.6000,126.2000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,77.7033,130.0417,510,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,78.3267,135.3833,213,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,79.8883,149.8083,580,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,83.5600,144.8417,1335,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,85.2083,149.2850,1112,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,69.5167,178.7250,30,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,77.2500,135.0083,44,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,77.2500,135.0083,44,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,77.5100,139.9950,39,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,77.5100,139.9950,39,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,77.7033,130.0417,510,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,77.7033,130.0417,510,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,78.3267,135.3833,213,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,78.3267,135.3833,213,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,78.3483,135.1800,534,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,78.3483,135.1800,534,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,78.6567,144.1333,76,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,78.6567,144.1333,76,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,79.7467,144.0200,577,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,79.7467,144.0200,577,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,79.8883,149.8083,580,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,79.8883,149.8083,580,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,81.1833,140.0700,1278,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,81.1833,140.0700,1278,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,81.1867,140.0500,1276,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,81.1867,140.0500,1276,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,83.5600,144.8417,1335,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,83.5600,144.8417,1335,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,85.2083,149.2850,1112,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,85.2083,149.2850,1112,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,86.3967,144.1800,780,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,86.3967,144.1800,780,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,86.4267,143.0917,969,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,86.4267,143.0917,969,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,87.6067,146.8500,1217,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,87.6067,146.8500,1217,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,88.8150,178.8283,1089,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone setosa,88.8150,178.8283,1089,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Cirratuliformia,Cirratulidae,Chaetozone,Chaetozone spinosa,35.1333,139.1490,280,pol,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,41.188,150.0936,5266,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,42.4726,153.9938,5307,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,46.6854,147.4591,3352,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,43.9755,157.3035,5419,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,46.958,151.0832,3300,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,40.5732,150.9986,5421,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,41.2247,150.477,5262,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,43.5732,153.9692,5380,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,43.5721,153.9683,5378,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,46.2476,155.5433,4863,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,43.0274,152.9747,5223,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,41.188,150.0936,5266,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,46.2481,155.5451,4865,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,46.681,147.4729,3353,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,46.9446,151.0823,3299,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,42.2392,151.7172,5124,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,42.4758,153.9945,5305,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,41.2247,150.477,5262,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,43.5721,153.9683,5378,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,40.5732,150.992,5392,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,43.0291,152.975,5221,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,43.0274,152.9747,5223,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,40.2072,148.0902,5362,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,43.5732,153.9692,5380,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,46.2476,155.5433,4863,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,46.2481,155.5451,4865,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,40.2072,148.0902,5362,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,42.4758,153.9945,5305,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,42.4726,153.9938,5307,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,43.0291,152.975,5221,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,42.2392,151.7172,5124,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Desmosomatidae,Chelator,Chelator michaeli,40.5732,150.9986,5421,iso,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia amphora,5.8458,121.0210,0,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia amphora,13.5134,120.9583,11.89,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia amphora,13.5598,121.0433,9.145,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia amphora,13.7599,120.9260,8.84,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia flava,13.6873,120.8960,21.34,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia fusca,4.9722,119.8420,16,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia fusca,13.5161,120.9589,13.715,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia fusca,13.5169,120.9598,17.53,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia fusca,13.5169,120.9598,17.53,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia fusca,13.5312,121.1017,38.71,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia fusca,13.5471,121.0575,12.195,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia fusca,13.5598,121.0433,9.145,pol,3
Animalia,Annelida,,Polychaeta,,Amphinomida,,Amphinomidae,Chloeia,Chloeia fusca,13.5598,121.0433,9.145,pol,3
